Area,Channel,LSUID,Subbasin,Landscape,%Subbasin,Category,Slope,Len1,Csl,Wid1,Dep1,Lat,Lon,Elev,HISTO_1,HISTO_2,HISTO_3,HISTO_4,HISTO_10,HISTO_NODA
2200.50,"1180","11800","87",NA,2.4,"0",14.90,8555.21,1.84,8.24,0.45,39.99,-3.39,699.00,0,146,71,133,0,0
2961.94,"1184","11840","96",NA,20.0,"0",5.10,11062.93,0.90,9.85,0.50,39.99,-4.44,529.46,0,0,373,101,0,0
5.63,"1016","10160","92",NA,0.0,"0",2.81,312.13,1.31,0.23,0.04,40.03,-3.65,481.09,0,0,5,0,0,0
2881.25,"1175","11750","96",NA,19.5,"0",5.14,7772.97,1.60,9.69,0.50,39.97,-4.49,522.34,0,0,368,95,0,0
451.13,"1028","10280","90",NA,1.3,"0",5.07,4733.45,1.31,3.19,0.24,40.01,-4.72,393.47,0,0,71,0,0,0
2356.63,"1154","11540","95",NA,19.7,"0",9.86,4615.56,1.96,8.59,0.46,39.99,-3.57,615.51,0,52,65,265,0,0
4069.50,"1168","11680","87",NA,4.5,"0",11.77,7962.32,1.72,11.92,0.57,39.98,-3.27,696.46,0,155,64,432,0,0
2228.56,"1173","11730","92",NA,6.9,"0",8.03,7710.84,2.17,8.31,0.45,39.99,-3.61,589.39,0,19,149,187,0,0
38.94,"1120","11200","85",NA,0.1,"0",4.06,1415.69,1.04,0.73,0.09,40.02,-3.85,492.80,0,0,5,0,0,0
1987.25,"1169","11690","98",NA,22.1,"0",4.40,6312.01,1.68,7.75,0.43,40.00,-3.93,525.31,0,1,71,239,0,0
123.38,"1029","10290","90",NA,0.4,"0",7.61,2477.08,2.37,1.46,0.14,40.01,-4.70,411.65,0,0,21,0,0,0
4246.38,"1172","11720","126",NA,9.1,"0",2.83,10260.54,0.62,12.23,0.58,39.98,-4.29,536.56,0,0,587,94,0,0
917.31,"1013","10130","92",NA,2.8,"0",9.51,5748.40,2.73,4.88,0.32,40.00,-3.75,552.59,0,0,64,86,0,0
552.69,"1119","11190","85",NA,1.3,"0",3.88,4767.03,2.60,3.60,0.26,40.01,-3.87,510.86,0,0,83,7,0,0
3633.06,"1117","11170","85",NA,8.5,"0",4.69,8214.40,1.35,11.14,0.55,39.99,-3.84,510.48,0,11,448,123,0,0
1428.06,"1170","11700","99",NA,25.0,"0",3.61,8504.78,1.03,6.36,0.38,39.99,-4.68,416.83,0,0,230,0,0,0
7162.94,"1326","13260","100",NA,34.6,"0",3.21,9655.09,0.39,16.74,0.72,39.95,-3.08,790.45,0,154,52,942,0,4
7415.25,"1158","11580","92",NA,22.9,"0",6.22,11792.53,0.20,17.09,0.73,39.96,-3.59,640.52,0,524,231,435,0,0
444.38,"995","9950","97",NA,5.6,"0",2.87,5146.62,0.48,3.16,0.24,39.97,-4.77,374.94,0,0,68,0,0,0
213.13,"1089","10890","67",NA,0.3,"0",4.69,2795.28,1.81,2.03,0.18,40.00,-4.04,501.52,0,0,23,11,0,0
2248.38,"1167","11670","98",NA,25.0,"0",4.06,9918.69,1.32,8.35,0.45,39.97,-3.98,526.77,0,0,220,138,0,0
320.06,"1123","11230","92",NA,1.0,"0",0.41,3344.54,0.07,2.59,0.21,39.99,-3.71,478.27,0,0,51,0,0,0
1123.94,"997","9970","99",NA,19.7,"0",5.60,8600.49,1.33,5.51,0.34,39.98,-4.66,418.56,0,0,178,0,0,0
1599.75,"1165","11650","95",NA,13.4,"0",3.12,9673.28,0.93,6.81,0.39,39.98,-3.50,725.00,0,234,10,10,0,0
2670.50,"1011","10110","92",NA,8.2,"0",7.08,6961.58,2.06,9.26,0.48,39.97,-3.75,518.82,0,2,304,123,0,0
2301.13,"1088","10880","91",NA,6.3,"0",4.61,7503.00,1.98,8.47,0.46,39.97,-4.03,515.21,0,0,280,90,0,0
3164.81,"996","9960","99",NA,55.4,"0",9.89,8899.75,1.21,10.25,0.52,39.95,-4.73,410.11,0,0,503,0,0,0
787.56,"1012","10120","92",NA,2.4,"0",5.52,3996.32,2.24,4.45,0.30,39.98,-3.72,495.55,0,0,127,0,0,0
8047.06,"1327","13270","101",NA,33.6,"0",3.98,9339.40,0.41,17.95,0.75,39.92,-3.20,768.14,0,409,35,841,0,0
4247.25,"1151","11510","98",NA,47.3,"0",4.06,9630.51,1.41,12.23,0.58,39.94,-3.94,507.68,0,0,535,152,0,0
514.31,"994","9940","97",NA,6.5,"0",8.18,3664.52,0.22,3.45,0.25,39.96,-4.80,381.34,0,0,83,0,0,0
2568.63,"998","9980","125",NA,21.5,"0",5.87,10239.71,1.33,9.05,0.48,39.94,-4.65,428.92,0,0,410,0,0,0
1990.19,"1160","11600","123",NA,44.6,"0",2.94,7794.42,2.48,7.76,0.43,39.96,-3.89,489.71,0,1,164,151,0,0
2659.06,"1087","10870","91",NA,7.3,"0",8.98,5821.63,1.61,9.23,0.48,39.95,-4.07,517.40,0,0,403,24,0,0
943.00,"1010","10100","92",NA,2.9,"0",4.33,6055.20,2.76,4.96,0.32,39.96,-3.80,489.03,0,0,126,24,0,0
4419.00,"999","9990","125",NA,37.0,"0",4.13,14993.88,1.06,12.53,0.59,39.92,-4.62,443.34,0,0,704,0,0,0
1314.13,"1008","10080","123",NA,29.4,"0",2.48,9076.53,0.68,6.05,0.36,39.95,-3.86,475.74,0,0,180,32,0,0
1592.31,"1166","11660","92",NA,4.9,"0",9.63,7651.22,2.50,6.79,0.39,39.95,-3.67,592.90,0,30,124,100,0,0
142.56,"1137","11370","97",NA,1.8,"0",1.18,1985.66,0.20,1.60,0.15,39.96,-4.82,366.95,0,0,25,0,0,0
1710.00,"1163","11630","95",NA,14.3,"0",5.08,9250.49,1.11,7.09,0.40,39.96,-3.50,722.75,0,232,19,19,0,0
8197.50,"1331","13310","102",NA,41.0,"0",7.34,6295.89,1.15,18.15,0.76,39.92,-4.39,521.38,0,0,1045,271,0,0
1575.38,"1164","11640","97",NA,19.9,"0",15.40,8588.36,1.66,6.75,0.39,39.93,-4.78,473.96,0,0,252,0,0,0
16.88,"993","9930","97",NA,0.2,"0",3.32,628.55,1.44,0.44,0.06,39.96,-4.83,365.80,0,0,2,0,0,0
3575.75,"1086","10860","91",NA,9.8,"0",7.01,10454.04,1.01,11.03,0.54,39.93,-4.13,495.98,0,0,519,55,0,0
1635.38,"1159","11590","125",NA,13.7,"0",6.44,10652.57,1.61,6.90,0.40,39.94,-4.55,464.81,0,0,262,4,0,0
6018.50,"1325","13250","126",NA,12.9,"0",6.12,6465.56,1.21,15.08,0.67,39.92,-4.25,500.54,0,0,953,12,0,0
2084.00,"1162","11620","92",NA,6.4,"0",6.03,14284.99,1.23,7.98,0.44,39.93,-3.67,640.38,0,156,55,118,0,0
1114.88,"1101","11010","103",NA,4.2,"0",10.25,4876.65,1.99,5.48,0.34,39.93,-4.70,427.31,0,0,181,0,0,0
3553.56,"1328","13280","104",NA,19.6,"0",3.18,9025.49,0.24,10.99,0.54,39.93,-3.45,729.20,0,392,12,161,0,0
4910.75,"1333","13330","126",NA,10.6,"0",6.25,7565.87,0.94,13.34,0.62,39.90,-4.31,526.74,0,0,744,33,0,0
8254.06,"1330","13300","104",NA,45.4,"0",2.94,9530.82,0.09,18.22,0.76,39.91,-3.41,731.13,0,1020,28,275,0,0
1604.63,"1161","11610","92",NA,5.0,"0",6.32,9592.95,2.13,6.82,0.39,39.94,-3.75,526.17,0,4,169,84,1,0
6755.69,"1332","13320","101",NA,28.2,"0",4.15,8504.78,0.43,16.16,0.70,39.90,-3.33,737.71,0,563,5,511,0,0
1508.63,"1337","13370","101",NA,6.3,"0",3.46,11697.86,0.45,6.57,0.38,39.93,-3.25,765.91,0,123,12,107,0,0
2378.69,"1334","13340","102",NA,11.9,"0",10.11,6363.78,1.74,8.64,0.46,39.91,-4.45,523.95,0,0,309,72,0,0
1841.56,"1336","13360","101",NA,7.7,"0",3.03,10915.44,0.43,7.41,0.42,39.92,-3.24,764.10,0,116,4,174,0,0
5967.00,"1002","10020","105",NA,58.5,"0",9.04,7419.42,2.90,15.00,0.67,39.91,-4.52,457.39,0,0,908,43,0,0
3059.56,"1106","11060","125",NA,25.6,"0",4.76,9203.00,0.97,10.05,0.51,39.87,-4.68,495.71,0,0,492,0,0,0
6627.13,"1098","10980","106",NA,43.0,"0",7.22,10190.44,1.72,15.97,0.70,39.90,-3.76,536.62,0,11,946,103,0,0
100.75,"1009","10090","123",NA,2.3,"0",2.18,1255.33,0.29,1.30,0.13,39.94,-3.83,468.97,0,0,16,0,0,0
2968.06,"1338","13380","100",NA,14.3,"0",3.02,8719.42,0.40,9.86,0.50,39.91,-3.15,775.78,0,135,6,335,0,0
1788.00,"1335","13350","104",NA,9.8,"0",2.40,11000.80,0.24,7.28,0.41,39.91,-3.50,721.56,0,273,6,11,0,0
1061.25,"1007","10070","123",NA,23.8,"0",2.05,7344.42,0.82,5.32,0.33,39.92,-3.84,476.49,0,0,172,0,0,0
2967.06,"1157","11570","103",NA,11.2,"0",9.14,9945.77,1.00,9.86,0.50,39.89,-4.76,503.08,0,0,471,0,3,0
1545.81,"1447","14470","107",NA,5.1,"0",10.56,7879.47,1.59,6.67,0.39,39.91,-4.01,572.12,0,0,247,0,0,0
165.75,"1000","10000","125",NA,1.4,"0",5.13,1889.95,2.74,1.75,0.16,39.92,-4.60,395.62,0,0,30,0,0,0
5064.75,"1329","13290","106",NA,32.9,"0",5.85,11065.44,0.14,13.59,0.62,39.91,-3.62,671.48,0,492,83,236,0,0
376.00,"1001","10010","105",NA,3.7,"0",3.27,4605.94,1.40,2.86,0.22,39.91,-4.57,399.01,0,0,59,0,0,0
103.25,"1102","11020","125",NA,0.9,"0",2.93,1950.30,2.10,1.31,0.13,39.92,-4.59,394.59,0,0,14,0,0,0
7384.56,"1292","12920","107",NA,24.6,"0",12.74,7712.32,2.24,17.04,0.73,39.87,-4.06,539.06,423,0,759,0,0,0
1912.06,"1004","10040","107",NA,6.4,"0",6.15,6481.98,2.63,7.58,0.42,39.90,-3.93,508.49,0,0,303,0,0,0
8582.75,"1110","11100","103",NA,32.4,"0",11.19,11775.49,0.80,18.65,0.77,39.83,-4.75,519.06,3,0,1371,0,0,0
4768.56,"1107","11070","108",NA,11.8,"0",5.73,12862.50,0.85,13.11,0.61,39.86,-4.64,467.59,0,0,771,0,0,0
158.19,"1006","10060","98",NA,1.8,"0",1.63,2377.08,0.56,1.70,0.16,39.92,-3.88,463.07,0,0,27,0,0,0
1470.63,"1156","11560","109",NA,4.1,"0",4.77,12323.59,1.13,6.47,0.38,39.90,-3.82,530.53,0,0,232,0,0,0
3863.50,"1104","11040","105",NA,37.9,"0",4.04,11315.75,1.19,11.56,0.56,39.85,-4.59,485.85,0,0,615,0,0,0
1769.81,"1306","13060","91",NA,4.8,"0",7.82,10855.08,1.62,7.23,0.41,39.90,-4.16,482.69,0,0,283,0,0,0
343.88,"1005","10050","98",NA,3.8,"0",5.35,2606.37,2.65,2.71,0.21,39.91,-3.91,472.83,0,0,53,0,0,0
4318.50,"1295","12950","107",NA,14.4,"0",8.24,7108.02,2.46,12.35,0.59,39.87,-3.97,511.79,133,0,556,0,0,0
1861.75,"1291","12910","126",NA,4.0,"0",8.90,6767.34,2.73,7.46,0.42,39.88,-4.14,501.44,107,0,195,0,0,0
8866.63,"1109","11090","110",NA,32.9,"0",8.14,9863.66,0.33,19.02,0.78,39.81,-3.87,628.02,919,24,473,0,0,0
21.50,"1071","10710","109",NA,0.1,"0",6.39,453.55,5.27,0.51,0.07,39.91,-3.87,469.17,0,0,4,0,0,0
12128.81,"1072","10720","109",NA,33.6,"0",9.18,9384.80,1.58,22.96,0.89,39.83,-3.79,575.53,487,21,1418,0,13,0
1814.13,"1290","12900","126",NA,3.9,"0",9.71,5140.56,1.88,7.34,0.41,39.88,-4.19,467.11,35,0,255,0,0,0
1425.13,"1445","14450","100",NA,6.9,"0",2.86,9330.82,0.57,6.35,0.38,39.88,-3.20,759.37,0,77,1,151,0,0
4433.19,"1281","12810","111",NA,100.0,"0",4.84,11375.06,1.34,12.55,0.59,39.85,-4.35,455.02,0,0,713,0,0,0
1644.19,"1444","14440","112",NA,46.9,"0",8.30,10434.38,1.56,6.92,0.40,39.87,-3.61,644.37,0,99,75,91,0,0
4365.38,"1316","13160","104",NA,24.0,"0",8.45,9396.93,1.14,12.43,0.59,39.86,-3.56,661.24,0,258,126,314,0,0
985.25,"1003","10030","102",NA,4.9,"0",7.27,2751.34,3.78,5.09,0.32,39.87,-4.48,424.31,0,0,158,0,0,0
110.75,"1103","11030","113",NA,0.3,"0",2.63,2380.63,1.32,1.37,0.14,39.88,-4.52,399.33,0,0,17,0,0,0
1337.25,"1308","13080","112",NA,38.1,"0",7.73,8506.25,1.88,6.11,0.37,39.86,-3.64,602.53,0,39,86,90,0,0
3708.69,"1307","13070","106",NA,24.1,"0",6.71,6558.76,2.38,11.28,0.55,39.86,-3.69,569.60,0,11,459,121,0,0
1388.63,"1321","13210","101",NA,5.8,"0",5.60,3837.74,0.79,6.25,0.37,39.87,-3.30,735.55,0,98,14,114,0,0
1961.75,"1105","11050","113",NA,5.5,"0",5.07,8266.91,2.25,7.69,0.43,39.85,-4.52,455.08,0,0,313,0,0,0
3689.56,"1108","11080","113",NA,10.4,"0",13.77,4430.94,3.44,11.24,0.55,39.82,-4.56,506.52,59,0,532,0,0,0
6323.38,"1111","11110","107",NA,21.1,"0",6.75,10703.31,0.71,15.53,0.68,39.81,-3.93,646.73,874,0,141,0,0,0
1549.00,"1280","12800","102",NA,7.8,"0",4.27,6267.33,2.22,6.68,0.39,39.85,-4.39,441.52,0,0,248,0,0,0
3221.38,"1286","12860","126",NA,6.9,"0",14.32,10130.82,2.89,10.36,0.52,39.84,-4.25,503.65,91,0,431,0,2,0
211.06,"1319","13190","104",NA,1.2,"0",15.90,1669.24,4.94,2.02,0.18,39.87,-3.54,663.47,0,10,5,19,0,0
4894.63,"1341","13410","114",NA,11.8,"0",10.43,6668.38,1.74,13.32,0.62,39.83,-4.10,598.69,739,0,41,0,0,0
2907.06,"1442","14420","115",NA,21.9,"0",6.30,8081.55,0.96,9.74,0.50,39.85,-3.44,697.70,0,104,22,339,0,0
45.38,"1289","12890","126",NA,0.1,"0",3.93,849.26,0.69,0.80,0.09,39.87,-4.21,429.98,0,0,7,0,0,0
183.50,"1288","12880","126",NA,0.4,"0",2.74,2279.59,0.70,1.86,0.17,39.86,-4.22,430.85,0,0,30,0,0,0
0.88,"1320","13200","126",NA,0.0,"0",4.31,145.71,2.39,0.08,0.02,39.87,-4.22,427.93,0,0,3,0,0,0
1144.50,"1317","13170","100",NA,5.5,"0",4.94,2403.86,1.18,5.57,0.34,39.86,-3.18,750.23,0,17,18,142,0,0
38.75,"1294","12940","107",NA,0.1,"0",7.62,749.26,5.16,0.73,0.09,39.87,-4.02,464.23,0,0,8,0,0,0
3361.06,"1313","13130","101",NA,14.0,"0",10.04,7522.67,0.85,10.63,0.53,39.82,-3.38,690.07,0,165,80,298,0,0
1676.38,"1441","14410","115",NA,12.6,"0",6.71,8193.38,1.23,7.00,0.40,39.85,-3.48,699.68,0,90,6,171,0,0
6997.94,"1432","14320","107",NA,23.3,"0",6.41,7237.31,0.92,16.50,0.71,39.77,-3.99,714.60,1076,0,43,0,0,0
87.88,"1293","12930","107",NA,0.3,"0",22.23,1074.26,7.92,1.19,0.12,39.86,-4.02,485.31,8,0,4,0,0,0
2059.44,"1279","12790","102",NA,10.3,"0",9.92,8981.56,3.07,7.92,0.44,39.82,-4.44,479.70,0,0,328,0,0,0
2127.75,"1278","12780","102",NA,10.6,"0",13.49,5897.36,4.62,8.08,0.44,39.83,-4.48,481.26,0,0,339,0,0,0
175.44,"1287","12870","126",NA,0.4,"0",10.95,2988.48,3.33,1.81,0.16,39.85,-4.21,451.80,0,0,27,0,0,0
2143.56,"1443","14430","126",NA,4.6,"0",7.73,10300.80,1.40,8.11,0.44,39.82,-4.16,611.02,307,0,41,0,0,0
1024.13,"1314","13140","101",NA,4.3,"0",10.81,3139.21,1.89,5.21,0.33,39.84,-3.34,704.92,0,49,13,103,0,0
2686.19,"1440","14400","102",NA,13.4,"0",13.23,7498.71,2.05,9.29,0.48,39.80,-4.50,606.98,0,0,437,0,0,0
88.13,"1318","13180","126",NA,0.2,"0",9.44,2053.86,2.54,1.20,0.12,39.85,-4.30,442.02,0,0,15,0,0,0
374.63,"1284","12840","126",NA,0.8,"0",4.04,4840.56,0.02,2.85,0.22,39.84,-4.28,428.70,2,0,55,0,0,0
7983.81,"1315","13150","100",NA,38.6,"0",6.95,7578.00,0.25,17.86,0.75,39.80,-3.32,707.10,0,280,72,907,0,18
1415.31,"1446","14460","107",NA,4.7,"0",6.52,13071.08,2.31,6.33,0.38,39.81,-4.02,669.56,128,0,96,0,0,0
10.94,"1357","13570","126",NA,0.0,"0",7.78,759.62,4.30,0.34,0.05,39.85,-4.23,442.05,0,0,1,0,0,0
6177.75,"1436","14360","126",NA,13.3,"0",8.41,8190.13,3.13,15.31,0.68,39.79,-4.19,641.67,788,4,194,0,0,0
6967.00,"1310","13100","115",NA,52.5,"0",6.78,7962.32,1.43,16.46,0.71,39.81,-3.55,616.27,0,73,651,389,0,0
527.56,"1309","13090","112",NA,15.0,"0",5.88,3640.25,2.09,3.50,0.25,39.83,-3.63,571.10,0,0,83,0,0,0
4581.94,"1340","13400","116",NA,11.4,"0",5.85,7172.67,0.83,12.80,0.60,39.79,-3.65,623.89,0,2,714,18,0,0
7.75,"1285","12850","126",NA,0.0,"0",7.52,643.20,1.84,0.28,0.05,39.83,-4.30,432.69,0,0,1,0,0,0
174.06,"1339","13390","108",NA,0.4,"0",7.65,2339.21,3.47,1.80,0.16,39.82,-4.66,465.51,0,0,26,0,0,0
7864.88,"1412","14120","126",NA,16.9,"0",7.08,9733.64,0.69,17.70,0.75,39.73,-4.23,706.43,1083,23,150,0,0,0
1130.00,"1283","12830","126",NA,2.4,"0",11.32,5418.07,4.42,5.53,0.34,39.81,-4.30,500.06,122,0,61,0,0,0
12557.75,"1356","13560","117",NA,38.1,"0",11.54,8396.20,0.09,23.44,0.90,39.72,-4.41,621.45,1269,3,728,0,4,0
6608.19,"1343","13430","108",NA,16.4,"0",11.85,10046.20,1.15,15.95,0.69,39.75,-4.71,594.92,365,0,692,0,0,0
4085.81,"1377","13770","108",NA,10.1,"0",11.89,9269.73,1.64,11.95,0.57,39.77,-4.63,577.05,242,1,411,0,0,0
1191.88,"1312","13120","115",NA,9.0,"0",13.49,3555.63,2.55,5.71,0.35,39.81,-3.44,665.44,0,48,16,128,0,0
1189.38,"1282","12820","126",NA,2.6,"0",8.55,4032.41,3.26,5.70,0.35,39.80,-4.34,449.90,0,0,191,0,0,0
3146.94,"1430","14300","108",NA,7.8,"0",8.51,8780.51,2.79,10.22,0.52,39.74,-4.66,625.87,134,51,321,0,0,0
523.06,"1311","13110","115",NA,3.9,"0",9.59,5479.47,2.02,3.48,0.25,39.80,-3.47,654.67,0,23,15,45,0,0
4514.19,"1354","13540","118",NA,22.4,"0",11.13,8465.13,1.74,12.69,0.60,39.76,-4.37,545.76,373,0,344,0,0,0
1009.13,"1342","13420","114",NA,2.4,"0",5.57,6367.34,1.67,5.16,0.33,39.79,-4.10,653.70,161,0,0,0,0,0
1433.13,"1439","14390","126",NA,3.1,"0",9.61,7115.56,3.45,6.37,0.38,39.78,-4.30,584.26,187,0,44,0,0,0
11202.94,"1368","13680","113",NA,31.5,"0",10.30,11917.52,1.50,21.89,0.86,39.70,-4.49,683.55,495,0,1291,0,2,0
2681.00,"1435","14350","116",NA,6.7,"0",2.17,6997.67,0.50,9.28,0.48,39.77,-3.46,690.97,0,243,8,181,0,0
1413.75,"1438","14380","114",NA,3.4,"0",7.87,8026.22,4.38,6.32,0.38,39.77,-4.05,697.81,149,0,79,0,0,0
1803.06,"1296","12960","109",NA,5.0,"0",9.20,4420.58,2.80,7.31,0.41,39.77,-3.74,634.71,281,0,7,0,0,0
1984.81,"1434","14340","103",NA,7.5,"0",6.73,13320.77,3.07,7.75,0.43,39.72,-4.74,665.38,60,0,256,0,0,0
13726.06,"1390","13900","113",NA,38.6,"0",22.10,10225.49,0.37,24.72,0.93,39.65,-4.56,813.68,1764,83,339,0,0,4
209.31,"1371","13710","109",NA,0.6,"0",13.38,1783.88,1.98,2.01,0.17,39.78,-3.77,629.83,34,0,0,0,0,0
1981.44,"1297","12970","109",NA,5.5,"0",8.47,4280.94,1.28,7.74,0.43,39.75,-3.69,648.36,203,13,101,0,0,0
3318.19,"1359","13590","103",NA,12.5,"0",10.61,11630.08,1.42,10.55,0.53,39.72,-4.79,639.86,171,0,358,0,0,0
1540.06,"1437","14370","109",NA,4.3,"0",4.47,9408.33,1.17,6.65,0.39,39.76,-3.81,693.82,170,1,77,0,0,0
1134.31,"1344","13440","114",NA,2.7,"0",9.72,6878.73,6.62,5.54,0.34,39.76,-4.08,686.09,150,0,29,0,1,0
3602.06,"1346","13460","116",NA,9.0,"0",3.31,5695.58,0.69,11.08,0.55,39.76,-3.55,656.10,0,31,184,358,0,0
3352.75,"1431","14310","116",NA,8.4,"0",2.27,7544.12,0.59,10.61,0.53,39.74,-3.62,667.30,0,93,359,89,0,0
3881.31,"1425","14250","109",NA,10.8,"0",3.33,9299.02,0.85,11.59,0.56,39.73,-3.81,709.54,588,13,17,0,0,0
1608.75,"1433","14330","114",NA,3.9,"0",3.91,7984.80,1.46,6.83,0.39,39.75,-4.13,685.86,260,0,0,0,0,0
6066.69,"1421","14210","118",NA,30.2,"0",4.65,8378.00,1.14,15.15,0.67,39.72,-4.28,687.07,806,0,162,0,0,0
425.00,"1345","13450","114",NA,1.0,"0",10.12,5730.94,4.62,3.07,0.23,39.75,-4.08,684.44,52,0,16,0,1,0
1837.75,"1428","14280","108",NA,4.6,"0",10.01,8666.17,3.72,7.40,0.42,39.71,-4.63,718.81,208,84,1,0,0,0
1869.69,"1424","14240","110",NA,6.9,"0",2.59,6431.24,3.11,7.48,0.42,39.73,-3.94,738.54,299,0,0,0,0,0
1417.19,"1419","14190","116",NA,3.5,"0",1.99,8595.16,0.56,6.33,0.38,39.74,-3.43,691.24,0,95,4,126,0,0
2332.94,"1423","14230","116",NA,5.8,"0",2.62,9422.24,0.43,8.54,0.46,39.72,-3.40,690.31,0,67,0,306,0,0
2783.56,"1426","14260","108",NA,6.9,"0",12.37,8586.58,4.48,9.49,0.49,39.71,-4.60,708.35,218,123,108,0,0,0
9529.88,"1408","14080","118",NA,47.4,"0",5.88,7278.74,1.77,19.86,0.80,39.67,-4.31,705.38,1397,0,133,0,0,0
800.38,"1348","13480","114",NA,1.9,"0",11.09,6013.05,7.19,4.49,0.30,39.74,-4.07,712.65,115,0,11,0,0,0
5290.44,"1414","14140","109",NA,14.7,"0",4.81,8530.51,0.86,13.95,0.64,39.70,-3.77,716.41,746,6,95,0,0,0
640.50,"1355","13550","110",NA,2.4,"0",7.02,3923.83,4.82,3.93,0.27,39.74,-3.90,725.18,105,0,0,0,0,0
1438.38,"1349","13490","116",NA,3.6,"0",2.31,7822.97,0.60,6.39,0.38,39.74,-3.49,677.37,0,14,0,212,0,0
1461.94,"1429","14290","114",NA,3.5,"0",6.26,9655.08,1.52,6.45,0.38,39.72,-4.14,715.07,221,11,0,0,0,0
1217.25,"1350","13500","116",NA,3.0,"0",2.96,9351.41,0.61,5.78,0.35,39.73,-3.53,672.11,0,15,21,159,0,0
939.94,"1369","13690","116",NA,2.3,"0",1.34,4724.14,0.89,4.95,0.32,39.71,-3.46,659.83,0,0,0,154,0,0
1774.13,"1427","14270","110",NA,6.6,"0",3.75,8604.78,0.97,7.24,0.41,39.71,-3.86,732.38,275,9,0,0,0,0
1027.69,"1351","13510","114",NA,2.5,"0",9.62,6784.50,6.39,5.22,0.33,39.73,-4.08,706.00,167,0,2,0,0,0
4282.50,"1415","14150","103",NA,16.2,"0",13.45,11585.85,4.18,12.29,0.58,39.67,-4.76,762.22,217,0,467,0,0,0
5900.94,"1298","12980","109",NA,16.4,"0",7.14,7508.03,0.68,14.90,0.66,39.69,-3.65,684.69,191,286,451,15,0,0
1919.81,"1418","14180","116",NA,4.8,"0",2.80,6697.67,0.77,7.60,0.42,39.70,-3.58,682.36,0,107,15,184,0,0
4210.63,"1403","14030","103",NA,15.9,"0",21.40,9139.09,3.64,12.17,0.58,39.64,-4.80,805.75,379,0,292,0,0,0
2061.06,"1420","14200","114",NA,5.0,"0",5.71,6400.18,1.35,7.93,0.44,39.71,-4.03,758.94,327,0,0,0,0,0
1842.63,"1422","14220","109",NA,5.1,"0",11.08,8621.20,2.58,7.41,0.42,39.69,-3.72,741.97,141,1,154,0,0,0
2029.88,"1353","13530","116",NA,5.1,"0",1.13,10181.74,0.55,7.85,0.43,39.70,-3.53,660.49,0,85,71,164,0,0
6523.94,"1405","14050","114",NA,15.7,"0",5.65,7660.84,1.77,15.82,0.69,39.66,-4.18,761.96,1020,5,17,0,0,0
383.63,"1363","13630","114",NA,0.9,"0",7.26,3557.41,2.50,2.89,0.22,39.71,-4.08,690.08,61,0,0,0,0,0
444.69,"1358","13580","110",NA,1.7,"0",3.02,3159.19,1.53,3.16,0.24,39.71,-3.89,715.22,71,0,0,0,0,0
1094.25,"1362","13620","110",NA,4.1,"0",2.63,6766.30,1.03,5.42,0.34,39.71,-3.94,738.11,166,0,7,0,0,0
20.88,"1352","13520","114",NA,0.1,"0",9.41,713.91,4.92,0.50,0.07,39.71,-4.10,658.72,3,0,0,0,0,0
3281.94,"1413","14130","116",NA,8.2,"0",1.36,9193.25,0.62,10.48,0.53,39.68,-3.51,667.03,0,160,66,299,0,0
768.88,"1361","13610","116",NA,1.9,"0",1.13,3324.14,1.52,4.39,0.29,39.67,-3.47,654.82,0,11,0,101,0,13
2857.25,"1365","13650","114",NA,6.9,"0",6.25,6013.78,1.39,9.64,0.50,39.67,-4.10,728.99,442,0,15,0,0,0
1960.06,"1416","14160","110",NA,7.3,"0",3.04,7906.25,0.75,7.69,0.43,39.68,-3.90,746.74,247,0,70,0,0,0
323.69,"1378","13780","116",NA,0.8,"0",3.77,5119.85,0.91,2.61,0.21,39.70,-3.42,679.18,0,0,0,52,0,1
2862.56,"1411","14110","110",NA,10.6,"0",2.16,7696.20,0.81,9.65,0.50,39.68,-3.98,761.97,460,0,1,0,0,0
6899.88,"1399","13990","114",NA,16.6,"0",8.03,11595.47,4.20,16.36,0.71,39.63,-4.04,807.69,931,0,171,0,0,0
1426.88,"1417","14170","108",NA,3.5,"0",17.49,7493.38,5.71,6.36,0.38,39.66,-4.71,738.77,58,0,172,0,0,0
6653.63,"1360","13600","108",NA,16.5,"0",23.16,7905.82,6.06,16.01,0.70,39.64,-4.65,791.52,831,45,186,0,0,0
4048.25,"1410","14100","116",NA,10.1,"0",4.15,8748.28,1.43,11.88,0.57,39.68,-3.40,699.71,0,0,0,123,0,526
2302.38,"1376","13760","110",NA,8.6,"0",3.27,9539.40,1.11,8.47,0.46,39.65,-3.95,762.01,309,17,41,0,0,0
1750.94,"1406","14060","119",NA,6.5,"0",1.73,9324.75,0.58,7.19,0.41,39.66,-3.84,743.22,231,0,51,0,0,0
4854.94,"1300","13000","119",NA,18.1,"0",11.10,8331.25,2.86,13.25,0.61,39.63,-3.70,745.84,483,15,285,0,0,0
2840.38,"1364","13640","119",NA,10.6,"0",6.30,7400.49,0.51,9.61,0.50,39.64,-3.77,738.31,252,0,202,0,0,0
994.50,"1299","12990","119",NA,3.7,"0",10.37,5609.80,1.16,5.12,0.33,39.65,-3.65,702.47,65,0,96,0,0,0
2722.31,"1394","13940","113",NA,7.7,"0",25.85,7022.98,6.47,9.37,0.49,39.61,-4.49,951.92,394,5,35,0,0,0
